,name,gender,join-year,join-month,department,job,job-name,company
6659,鞠婷,男,2010,2,管理,公司领导,高级公司领导,思优科技有限公司
6660,包健,女,2012,6,开发,后端开发,中级后端开发,南康科技有限公司
6661,莫坤,男,2014,7,设计,原画,特聘原画,毕博诚网络有限公司
6662,陈桂珍,女,2017,3,财务,会计,高级会计,彩虹传媒有限公司
6663,姜秀兰,男,2004,1,开发,后端开发,特聘后端开发,联软科技有限公司
6664,邹娜,男,2019,4,开发,前端开发,特聘前端开发,济南亿次元网络有限公司
6665,龚艳,女,2014,7,财务,出纳,中级出纳,双敏电子传媒有限公司
6666,曹坤,男,2013,12,设计,插画,初级插画,维旺明科技有限公司
6667,乐伟,女,2017,3,运维,数据库运维,特聘数据库运维,数字100网络有限公司
6668,萧倩,男,2002,12,测试,黑盒测试,特聘黑盒测试,巨奥科技有限公司
6669,王建华,男,2015,2,运营,新媒体运营,特聘新媒体运营,昊嘉网络有限公司
6670,石建华,男,2001,1,管理,技术领导,中级技术领导,九方信息有限公司
6671,邹淑华,男,2007,1,运维,数据库运维,初级数据库运维,商软冠联信息有限公司
6672,黄瑞,男,2014,11,运营,传统运营,初级传统运营,时空盒数字科技有限公司
6673,古英,女,2004,11,运维,数据库运维,特聘数据库运维,明腾科技有限公司
6674,李红霞,男,2009,1,测试,黑盒测试,特聘黑盒测试,MBP软件传媒有限公司
6675,阎俊,女,2018,1,运营,新媒体运营,中级新媒体运营,创汇网络有限公司
6676,马淑华,女,2016,7,运营,传统运营,初级传统运营,同兴万点科技有限公司
6677,冶英,女,2019,6,运维,数据库运维,初级数据库运维,维涛传媒有限公司
6678,倪丽华,女,2018,11,运维,数据库运维,特聘数据库运维,浦华众城网络有限公司
6679,莫敏,男,2015,5,运营,新媒体运营,特聘新媒体运营,昊嘉传媒有限公司
6680,方龙,男,2015,10,开发,前端开发,高级前端开发,济南亿次元信息有限公司
6681,黄瑞,男,2012,3,运营,传统运营,高级传统运营,时刻传媒有限公司
6682,王桂芳,男,2002,1,测试,黑盒测试,中级黑盒测试,盟新网络有限公司
6683,樊丹丹,女,2008,9,测试,白盒测试,高级白盒测试,新宇龙信息传媒有限公司
6684,刘兵,女,2002,12,测试,黑盒测试,高级黑盒测试,时刻信息有限公司
6685,刘帆,男,2010,8,开发,前端开发,初级前端开发,彩虹传媒有限公司
6686,丁飞,男,2005,1,财务,会计,高级会计,和泰网络有限公司
6687,杨淑兰,女,2007,3,测试,白盒测试,初级白盒测试,昊嘉网络有限公司
6688,张璐,男,2005,7,开发,后端开发,中级后端开发,诺依曼软件信息有限公司
6689,陆琴,女,2011,1,运维,服务器管理,特聘服务器管理,泰麒麟信息有限公司
6690,李阳,女,2008,2,设计,插画,初级插画,南康信息有限公司
6691,陶峰,男,2005,7,开发,平台开发,中级平台开发,易动力科技有限公司
6692,李建华,女,2009,12,财务,会计,特聘会计,维旺明传媒有限公司
6693,蒋志强,女,2010,10,财务,会计,特聘会计,趋势信息有限公司
6694,李鹏,女,2002,6,运维,数据库运维,特聘数据库运维,数字100信息有限公司
6695,潘红霞,男,2013,5,运维,服务器管理,初级服务器管理,华成育卓网络有限公司
6696,袁平,女,2007,12,管理,公司领导,初级公司领导,超艺信息有限公司
6697,谭婷婷,男,2014,3,测试,白盒测试,中级白盒测试,网新恒天信息有限公司
6698,罗丽丽,女,2014,8,测试,黑盒测试,中级黑盒测试,昂歌信息科技有限公司
6699,刘勇,男,2008,4,开发,前端开发,特聘前端开发,联通时科传媒有限公司
6700,张帆,男,2002,3,运营,传统运营,高级传统运营,双敏电子科技有限公司
6701,李杨,女,2010,6,开发,前端开发,初级前端开发,天开网络有限公司
6702,苗冬梅,男,2014,9,运维,数据库运维,初级数据库运维,恒聪百汇科技有限公司
6703,陈秀梅,女,2001,11,管理,公司领导,特聘公司领导,天益科技有限公司
6704,蒲洋,男,2007,3,财务,会计,高级会计,太极传媒有限公司
6705,吴林,男,2012,9,开发,后端开发,高级后端开发,太极信息有限公司
6706,张敏,女,2009,1,开发,平台开发,中级平台开发,富罳网络有限公司
6707,徐帆,男,2014,4,测试,黑盒测试,中级黑盒测试,图龙信息网络有限公司
6708,李博,男,2016,1,运维,服务器管理,初级服务器管理,南康网络有限公司
6709,吴雪梅,男,2010,8,开发,前端开发,中级前端开发,创联世纪网络有限公司
6710,李芳,女,2012,10,设计,原画,特聘原画,东方峻景网络有限公司
6711,江玉梅,男,2002,4,财务,出纳,高级出纳,昂歌信息科技有限公司
6712,林帆,女,2010,12,运营,传统运营,初级传统运营,开发区世创传媒有限公司
6713,王丽,男,2006,6,开发,后端开发,特聘后端开发,万迅电脑传媒有限公司
6714,郭慧,女,2001,8,设计,插画,高级插画,华远软件科技有限公司
6715,林凤兰,女,2003,3,测试,白盒测试,初级白盒测试,盟新传媒有限公司
6716,吴超,女,2014,8,测试,黑盒测试,高级黑盒测试,毕博诚网络有限公司
6717,杨璐,女,2011,5,测试,白盒测试,初级白盒测试,群英科技有限公司
6718,杨淑英,男,2006,3,财务,出纳,特聘出纳,易动力传媒有限公司
6719,张丽娟,男,2010,4,管理,技术领导,高级技术领导,太极信息有限公司
6720,鞠娟,男,2011,6,开发,前端开发,特聘前端开发,华成育卓科技有限公司
6721,焦建军,女,2003,10,测试,黑盒测试,初级黑盒测试,济南亿次元网络有限公司
6722,赵刚,女,2014,5,开发,前端开发,初级前端开发,巨奥科技有限公司
6723,李丹丹,女,2012,10,运营,新媒体运营,特聘新媒体运营,鸿睿思博网络有限公司
6724,张英,女,2006,12,管理,公司领导,初级公司领导,新格林耐特网络有限公司
6725,周凯,男,2017,10,测试,白盒测试,特聘白盒测试,良诺科技有限公司
6726,朱文,男,2015,9,测试,黑盒测试,高级黑盒测试,泰麒麟传媒有限公司
6727,伍彬,女,2004,6,开发,后端开发,中级后端开发,昂歌信息传媒有限公司
6728,曾秀芳,男,2015,11,设计,插画,特聘插画,凌颖信息传媒有限公司
6729,郑岩,男,2010,6,设计,插画,高级插画,联通时科网络有限公司
6730,刘超,女,2004,5,管理,技术领导,初级技术领导,惠派国际公司信息有限公司
6731,黄佳,男,2009,11,运维,数据库运维,中级数据库运维,南康网络有限公司
6732,黄桂兰,女,2008,1,测试,黑盒测试,中级黑盒测试,浙大万朋信息有限公司
6733,汤玉,男,2012,2,运维,数据库运维,初级数据库运维,襄樊地球村科技有限公司
6734,江旭,女,2017,10,测试,黑盒测试,特聘黑盒测试,雨林木风计算机传媒有限公司
6735,李凯,男,2006,11,管理,技术领导,高级技术领导,中建创业传媒有限公司
6736,金秀荣,男,2010,7,财务,会计,特聘会计,精芯信息有限公司
6737,李桂花,女,2018,10,设计,插画,中级插画,明腾传媒有限公司
6738,杨婷,女,2002,11,设计,插画,特聘插画,恒聪百汇信息有限公司
6739,徐红,女,2001,5,财务,会计,中级会计,网新恒天网络有限公司
6740,胡浩,男,2013,11,开发,后端开发,特聘后端开发,巨奥传媒有限公司
6741,游建国,女,2013,1,财务,会计,中级会计,黄石金承传媒有限公司
6742,田华,女,2018,7,财务,会计,初级会计,双敏电子科技有限公司
6743,程玲,男,2017,8,财务,出纳,初级出纳,群英科技有限公司
6744,王玲,男,2001,3,运维,数据库运维,中级数据库运维,创亿传媒有限公司
6745,张兵,女,2015,7,财务,会计,初级会计,迪摩网络有限公司
6746,王宁,男,2009,1,设计,原画,中级原画,雨林木风计算机科技有限公司
6747,王阳,女,2005,2,管理,技术领导,中级技术领导,时刻网络有限公司
6748,袁磊,男,2005,10,设计,原画,高级原画,易动力信息有限公司
6749,马淑兰,男,2009,1,运营,传统运营,特聘传统运营,精芯信息有限公司
6750,武海燕,男,2009,4,运营,新媒体运营,初级新媒体运营,和泰网络有限公司
6751,郭想,女,2010,12,测试,黑盒测试,特聘黑盒测试,四通信息有限公司
6752,崔华,女,2016,9,测试,白盒测试,特聘白盒测试,凌颖信息科技有限公司
6753,李玉华,男,2015,8,财务,出纳,初级出纳,雨林木风计算机传媒有限公司
6754,张柳,女,2009,1,设计,原画,高级原画,盟新科技有限公司
6755,颜明,女,2002,2,测试,白盒测试,中级白盒测试,佳禾传媒有限公司
6756,陈玉华,女,2011,1,财务,出纳,中级出纳,鸿睿思博信息有限公司
6757,王桂兰,女,2004,11,财务,出纳,中级出纳,易动力信息有限公司
6758,张雪梅,男,2008,2,设计,插画,初级插画,华泰通安科技有限公司
6759,萧凯,女,2018,11,测试,白盒测试,中级白盒测试,创亿网络有限公司
6760,管勇,男,2010,10,开发,平台开发,中级平台开发,天益传媒有限公司
6761,吴明,女,2009,5,开发,前端开发,高级前端开发,凌颖信息科技有限公司
6762,李兰英,男,2007,12,运维,服务器管理,高级服务器管理,黄石金承信息有限公司
6763,张莹,男,2014,12,管理,技术领导,初级技术领导,和泰传媒有限公司
6764,宋璐,男,2011,5,测试,白盒测试,中级白盒测试,双敏电子信息有限公司
6765,杨春梅,女,2011,6,开发,后端开发,中级后端开发,艾提科信网络有限公司
6766,徐浩,男,2007,10,财务,会计,中级会计,创汇科技有限公司
6767,庞志强,男,2012,6,测试,白盒测试,高级白盒测试,九方网络有限公司
6768,黄秀华,女,2015,12,设计,插画,中级插画,盟新信息有限公司
6769,李秀兰,男,2012,4,测试,白盒测试,初级白盒测试,惠派国际公司传媒有限公司
6770,吴婷婷,男,2015,11,测试,黑盒测试,初级黑盒测试,七喜网络有限公司
6771,毕晨,女,2015,9,开发,平台开发,特聘平台开发,信诚致远科技有限公司
6772,谢红,女,2019,9,运维,数据库运维,中级数据库运维,戴硕电子网络有限公司
6773,赵娜,男,2003,10,测试,白盒测试,特聘白盒测试,精芯网络有限公司
6774,梁龙,男,2004,6,运营,新媒体运营,特聘新媒体运营,晖来计算机科技有限公司
6775,刘志强,女,2009,11,财务,会计,高级会计,飞利信信息有限公司
6776,杨璐,男,2016,11,运营,新媒体运营,高级新媒体运营,银嘉科技有限公司
6777,杨峰,男,2009,4,管理,技术领导,初级技术领导,联通时科信息有限公司
6778,张飞,男,2007,10,开发,前端开发,高级前端开发,维旺明传媒有限公司
6779,胡秀荣,女,2019,10,测试,黑盒测试,中级黑盒测试,晖来计算机网络有限公司
6780,康燕,女,2012,8,开发,前端开发,中级前端开发,联通时科信息有限公司
6781,冯婷婷,男,2010,2,运营,传统运营,特聘传统运营,南康网络有限公司
6782,孔刚,女,2001,5,设计,插画,特聘插画,思优传媒有限公司
6783,田玉华,男,2004,2,管理,公司领导,中级公司领导,菊风公司传媒有限公司
6784,陈艳,男,2011,6,管理,技术领导,中级技术领导,立信电子传媒有限公司
6785,王丽华,男,2003,5,测试,白盒测试,中级白盒测试,和泰科技有限公司
6786,王辉,男,2003,12,开发,前端开发,特聘前端开发,凌云科技有限公司
6787,韦慧,男,2001,10,开发,后端开发,初级后端开发,思优科技有限公司
6788,戴东,女,2003,8,运维,服务器管理,特聘服务器管理,商软冠联科技有限公司
6789,王桂珍,女,2003,6,财务,出纳,高级出纳,立信电子传媒有限公司
6790,余英,女,2017,2,财务,会计,高级会计,飞海科技科技有限公司
6791,冀东,女,2009,11,设计,插画,高级插画,浙大万朋信息有限公司
6792,郭霞,男,2002,10,财务,出纳,特聘出纳,双敏电子信息有限公司
6793,陈凯,女,2014,7,开发,平台开发,中级平台开发,时刻传媒有限公司
6794,李峰,男,2013,11,运营,新媒体运营,中级新媒体运营,浙大万朋科技有限公司
6795,郑云,男,2006,2,财务,会计,初级会计,九方网络有限公司
6796,方东,男,2002,12,运营,新媒体运营,高级新媒体运营,盟新传媒有限公司
6797,杨东,女,2014,3,运维,服务器管理,中级服务器管理,鑫博腾飞网络有限公司
6798,刘杰,女,2009,2,财务,会计,高级会计,MBP软件传媒有限公司
6799,石丽丽,男,2004,7,测试,白盒测试,高级白盒测试,诺依曼软件信息有限公司
6800,朱秀珍,男,2001,1,财务,会计,特聘会计,浦华众城科技有限公司
6801,张婷婷,女,2015,5,财务,出纳,中级出纳,群英网络有限公司
6802,符颖,女,2007,11,测试,白盒测试,初级白盒测试,东方峻景传媒有限公司
6803,汪淑英,男,2004,4,管理,公司领导,特聘公司领导,飞海科技传媒有限公司
6804,张杰,男,2007,11,开发,前端开发,高级前端开发,创汇信息有限公司
6805,李健,女,2015,4,开发,平台开发,高级平台开发,七喜信息有限公司
6806,刘瑜,女,2002,3,管理,公司领导,高级公司领导,彩虹科技有限公司
6807,张成,男,2003,3,开发,平台开发,中级平台开发,时刻信息有限公司
6808,朱云,男,2005,1,运维,服务器管理,特聘服务器管理,万迅电脑科技有限公司
6809,樊璐,男,2011,6,开发,平台开发,特聘平台开发,思优传媒有限公司
6810,黄建华,男,2018,7,财务,会计,高级会计,艾提科信科技有限公司
6811,黄文,女,2019,10,设计,原画,特聘原画,立信电子科技有限公司
6812,谢利,女,2014,4,运维,数据库运维,特聘数据库运维,立信电子科技有限公司
6813,石强,男,2014,6,管理,公司领导,初级公司领导,新格林耐特信息有限公司
6814,张凯,男,2016,11,运营,新媒体运营,中级新媒体运营,兰金电子科技有限公司
6815,陈林,男,2016,2,测试,白盒测试,初级白盒测试,维涛信息有限公司
6816,孙桂英,男,2018,12,设计,插画,高级插画,万迅电脑传媒有限公司
6817,李平,男,2002,1,运营,新媒体运营,初级新媒体运营,国讯网络有限公司
6818,金娜,女,2004,12,设计,原画,初级原画,浦华众城传媒有限公司
6819,沈玉华,男,2001,6,运维,服务器管理,初级服务器管理,图龙信息网络有限公司
